,filename,class,pred
902,n01582220\ILSVRC2012_val_00002536.JPEG,18,18
903,n01582220\ILSVRC2012_val_00003092.JPEG,18,18
904,n01582220\ILSVRC2012_val_00003665.JPEG,18,18
905,n01582220\ILSVRC2012_val_00003762.JPEG,18,18
906,n01582220\ILSVRC2012_val_00004518.JPEG,18,18
907,n01582220\ILSVRC2012_val_00004559.JPEG,18,16
908,n01582220\ILSVRC2012_val_00006171.JPEG,18,18
909,n01582220\ILSVRC2012_val_00007231.JPEG,18,20
910,n01582220\ILSVRC2012_val_00008347.JPEG,18,18
911,n01582220\ILSVRC2012_val_00008512.JPEG,18,22
912,n01582220\ILSVRC2012_val_00008786.JPEG,18,18
913,n01582220\ILSVRC2012_val_00009981.JPEG,18,22
914,n01582220\ILSVRC2012_val_00010501.JPEG,18,18
915,n01582220\ILSVRC2012_val_00011501.JPEG,18,22
916,n01582220\ILSVRC2012_val_00016794.JPEG,18,47
917,n01582220\ILSVRC2012_val_00017648.JPEG,18,18
918,n01582220\ILSVRC2012_val_00018183.JPEG,18,18
919,n01582220\ILSVRC2012_val_00018250.JPEG,18,18
920,n01582220\ILSVRC2012_val_00021956.JPEG,18,17
921,n01582220\ILSVRC2012_val_00024025.JPEG,18,14
922,n01582220\ILSVRC2012_val_00024044.JPEG,18,18
923,n01582220\ILSVRC2012_val_00025806.JPEG,18,18
924,n01582220\ILSVRC2012_val_00029695.JPEG,18,22
925,n01582220\ILSVRC2012_val_00030017.JPEG,18,18
926,n01582220\ILSVRC2012_val_00030073.JPEG,18,18
927,n01582220\ILSVRC2012_val_00030845.JPEG,18,18
928,n01582220\ILSVRC2012_val_00032667.JPEG,18,18
929,n01582220\ILSVRC2012_val_00033150.JPEG,18,18
930,n01582220\ILSVRC2012_val_00033483.JPEG,18,18
931,n01582220\ILSVRC2012_val_00034437.JPEG,18,18
932,n01582220\ILSVRC2012_val_00035348.JPEG,18,0
933,n01582220\ILSVRC2012_val_00036015.JPEG,18,18
934,n01582220\ILSVRC2012_val_00037436.JPEG,18,18
935,n01582220\ILSVRC2012_val_00037806.JPEG,18,22
936,n01582220\ILSVRC2012_val_00037824.JPEG,18,18
937,n01582220\ILSVRC2012_val_00037920.JPEG,18,18
938,n01582220\ILSVRC2012_val_00039004.JPEG,18,47
939,n01582220\ILSVRC2012_val_00039219.JPEG,18,18
940,n01582220\ILSVRC2012_val_00040439.JPEG,18,18
941,n01582220\ILSVRC2012_val_00040938.JPEG,18,18
942,n01582220\ILSVRC2012_val_00041051.JPEG,18,23
943,n01582220\ILSVRC2012_val_00041135.JPEG,18,9
944,n01582220\ILSVRC2012_val_00041206.JPEG,18,17
945,n01582220\ILSVRC2012_val_00044192.JPEG,18,18
946,n01582220\ILSVRC2012_val_00044507.JPEG,18,18
947,n01582220\ILSVRC2012_val_00045948.JPEG,18,21
948,n01582220\ILSVRC2012_val_00046917.JPEG,18,18
949,n01582220\ILSVRC2012_val_00047827.JPEG,18,11
950,n01592084\ILSVRC2012_val_00000837.JPEG,19,19
951,n01592084\ILSVRC2012_val_00002681.JPEG,19,19
952,n01592084\ILSVRC2012_val_00005224.JPEG,19,46
953,n01592084\ILSVRC2012_val_00007912.JPEG,19,12
954,n01592084\ILSVRC2012_val_00009374.JPEG,19,19
955,n01592084\ILSVRC2012_val_00010128.JPEG,19,19
956,n01592084\ILSVRC2012_val_00010861.JPEG,19,19
957,n01592084\ILSVRC2012_val_00012836.JPEG,19,19
958,n01592084\ILSVRC2012_val_00015269.JPEG,19,40
959,n01592084\ILSVRC2012_val_00017017.JPEG,19,19
960,n01592084\ILSVRC2012_val_00017756.JPEG,19,12
961,n01592084\ILSVRC2012_val_00017916.JPEG,19,19
962,n01592084\ILSVRC2012_val_00017976.JPEG,19,14
963,n01592084\ILSVRC2012_val_00018167.JPEG,19,44
964,n01592084\ILSVRC2012_val_00018280.JPEG,19,19
965,n01592084\ILSVRC2012_val_00019788.JPEG,19,19
966,n01592084\ILSVRC2012_val_00020469.JPEG,19,19
967,n01592084\ILSVRC2012_val_00020660.JPEG,19,19
968,n01592084\ILSVRC2012_val_00023907.JPEG,19,19
969,n01592084\ILSVRC2012_val_00024012.JPEG,19,19
970,n01592084\ILSVRC2012_val_00024353.JPEG,19,19
971,n01592084\ILSVRC2012_val_00025476.JPEG,19,19
972,n01592084\ILSVRC2012_val_00025577.JPEG,19,19
973,n01592084\ILSVRC2012_val_00025692.JPEG,19,30
974,n01592084\ILSVRC2012_val_00029441.JPEG,19,19
975,n01592084\ILSVRC2012_val_00032102.JPEG,19,19
976,n01592084\ILSVRC2012_val_00032788.JPEG,19,19
977,n01592084\ILSVRC2012_val_00033372.JPEG,19,19
978,n01592084\ILSVRC2012_val_00034095.JPEG,19,19
979,n01592084\ILSVRC2012_val_00034242.JPEG,19,19
980,n01592084\ILSVRC2012_val_00035303.JPEG,19,18
981,n01592084\ILSVRC2012_val_00035947.JPEG,19,13
982,n01592084\ILSVRC2012_val_00036534.JPEG,19,19
983,n01592084\ILSVRC2012_val_00036812.JPEG,19,18
984,n01592084\ILSVRC2012_val_00037328.JPEG,19,19
985,n01592084\ILSVRC2012_val_00037420.JPEG,19,19
986,n01592084\ILSVRC2012_val_00038192.JPEG,19,47
987,n01592084\ILSVRC2012_val_00038557.JPEG,19,19
988,n01592084\ILSVRC2012_val_00039466.JPEG,19,19
989,n01592084\ILSVRC2012_val_00040783.JPEG,19,19
990,n01592084\ILSVRC2012_val_00042246.JPEG,19,19
991,n01592084\ILSVRC2012_val_00042506.JPEG,19,18
992,n01592084\ILSVRC2012_val_00043585.JPEG,19,23
993,n01592084\ILSVRC2012_val_00044038.JPEG,19,17
994,n01592084\ILSVRC2012_val_00045198.JPEG,19,19
995,n01592084\ILSVRC2012_val_00045568.JPEG,19,19
996,n01592084\ILSVRC2012_val_00046415.JPEG,19,19
997,n01592084\ILSVRC2012_val_00046422.JPEG,19,19
998,n01592084\ILSVRC2012_val_00048107.JPEG,19,19
999,n01592084\ILSVRC2012_val_00049141.JPEG,19,19
1000,n01601694\ILSVRC2012_val_00000962.JPEG,20,20
1001,n01601694\ILSVRC2012_val_00002872.JPEG,20,48
1002,n01601694\ILSVRC2012_val_00005576.JPEG,20,20
1003,n01601694\ILSVRC2012_val_00006907.JPEG,20,20
1004,n01601694\ILSVRC2012_val_00008495.JPEG,20,20
1005,n01601694\ILSVRC2012_val_00008510.JPEG,20,20
1006,n01601694\ILSVRC2012_val_00008816.JPEG,20,20
1007,n01601694\ILSVRC2012_val_00009401.JPEG,20,20
1008,n01601694\ILSVRC2012_val_00009597.JPEG,20,6
1009,n01601694\ILSVRC2012_val_00010880.JPEG,20,20
1010,n01601694\ILSVRC2012_val_00011519.JPEG,20,36
1011,n01601694\ILSVRC2012_val_00012797.JPEG,20,21
1012,n01601694\ILSVRC2012_val_00013223.JPEG,20,20
1013,n01601694\ILSVRC2012_val_00013955.JPEG,20,20
1014,n01601694\ILSVRC2012_val_00014673.JPEG,20,44
1015,n01601694\ILSVRC2012_val_00015264.JPEG,20,20
1016,n01601694\ILSVRC2012_val_00015922.JPEG,20,20
1017,n01601694\ILSVRC2012_val_00016909.JPEG,20,20
1018,n01601694\ILSVRC2012_val_00017028.JPEG,20,10
1019,n01601694\ILSVRC2012_val_00019034.JPEG,20,20
1020,n01601694\ILSVRC2012_val_00020349.JPEG,20,21
1021,n01601694\ILSVRC2012_val_00020730.JPEG,20,20
1022,n01601694\ILSVRC2012_val_00021656.JPEG,20,49
1023,n01601694\ILSVRC2012_val_00022972.JPEG,20,4
1024,n01601694\ILSVRC2012_val_00023895.JPEG,20,20
1025,n01601694\ILSVRC2012_val_00024059.JPEG,20,20
1026,n01601694\ILSVRC2012_val_00024643.JPEG,20,20
1027,n01601694\ILSVRC2012_val_00025214.JPEG,20,20
1028,n01601694\ILSVRC2012_val_00025524.JPEG,20,18
1029,n01601694\ILSVRC2012_val_00026023.JPEG,20,14
1030,n01601694\ILSVRC2012_val_00028099.JPEG,20,39
1031,n01601694\ILSVRC2012_val_00028181.JPEG,20,20
1032,n01601694\ILSVRC2012_val_00029430.JPEG,20,20
1033,n01601694\ILSVRC2012_val_00030011.JPEG,20,20
1034,n01601694\ILSVRC2012_val_00031973.JPEG,20,19
1035,n01601694\ILSVRC2012_val_00033770.JPEG,20,42
1036,n01601694\ILSVRC2012_val_00034929.JPEG,20,20
1037,n01601694\ILSVRC2012_val_00036819.JPEG,20,20
1038,n01601694\ILSVRC2012_val_00038159.JPEG,20,10
1039,n01601694\ILSVRC2012_val_00039648.JPEG,20,13
1040,n01601694\ILSVRC2012_val_00040903.JPEG,20,20
1041,n01601694\ILSVRC2012_val_00043566.JPEG,20,20
1042,n01601694\ILSVRC2012_val_00045581.JPEG,20,20
1043,n01601694\ILSVRC2012_val_00045873.JPEG,20,20
1044,n01601694\ILSVRC2012_val_00047121.JPEG,20,20
1045,n01601694\ILSVRC2012_val_00047626.JPEG,20,20
1046,n01601694\ILSVRC2012_val_00047732.JPEG,20,20
1047,n01601694\ILSVRC2012_val_00048552.JPEG,20,20
1048,n01601694\ILSVRC2012_val_00049669.JPEG,20,20
1049,n01601694\ILSVRC2012_val_00049775.JPEG,20,40
1050,n01608432\ILSVRC2012_val_00000073.JPEG,21,21
1051,n01608432\ILSVRC2012_val_00000328.JPEG,21,21
1052,n01608432\ILSVRC2012_val_00000739.JPEG,21,21
1053,n01608432\ILSVRC2012_val_00000888.JPEG,21,21
1054,n01608432\ILSVRC2012_val_00001218.JPEG,21,21
1055,n01608432\ILSVRC2012_val_00001488.JPEG,21,18
1056,n01608432\ILSVRC2012_val_00001813.JPEG,21,23
1057,n01608432\ILSVRC2012_val_00002444.JPEG,21,21
1058,n01608432\ILSVRC2012_val_00004381.JPEG,21,21
1059,n01608432\ILSVRC2012_val_00006203.JPEG,21,40
1060,n01608432\ILSVRC2012_val_00013095.JPEG,21,36
1061,n01608432\ILSVRC2012_val_00013166.JPEG,21,21
1062,n01608432\ILSVRC2012_val_00013393.JPEG,21,21
1063,n01608432\ILSVRC2012_val_00013432.JPEG,21,21
1064,n01608432\ILSVRC2012_val_00014196.JPEG,21,18
1065,n01608432\ILSVRC2012_val_00015040.JPEG,21,21
1066,n01608432\ILSVRC2012_val_00015107.JPEG,21,41
1067,n01608432\ILSVRC2012_val_00015746.JPEG,21,22
1068,n01608432\ILSVRC2012_val_00018796.JPEG,21,24
1069,n01608432\ILSVRC2012_val_00020694.JPEG,21,21
1070,n01608432\ILSVRC2012_val_00020710.JPEG,21,17
1071,n01608432\ILSVRC2012_val_00021056.JPEG,21,22
1072,n01608432\ILSVRC2012_val_00023128.JPEG,21,23
1073,n01608432\ILSVRC2012_val_00025047.JPEG,21,23
1074,n01608432\ILSVRC2012_val_00025636.JPEG,21,21
1075,n01608432\ILSVRC2012_val_00026444.JPEG,21,47
1076,n01608432\ILSVRC2012_val_00027693.JPEG,21,21
1077,n01608432\ILSVRC2012_val_00028139.JPEG,21,21
1078,n01608432\ILSVRC2012_val_00028521.JPEG,21,21
1079,n01608432\ILSVRC2012_val_00030094.JPEG,21,11
1080,n01608432\ILSVRC2012_val_00030292.JPEG,21,10
1081,n01608432\ILSVRC2012_val_00030483.JPEG,21,21
1082,n01608432\ILSVRC2012_val_00031676.JPEG,21,21
1083,n01608432\ILSVRC2012_val_00033214.JPEG,21,23
1084,n01608432\ILSVRC2012_val_00033433.JPEG,21,21
1085,n01608432\ILSVRC2012_val_00033771.JPEG,21,21
1086,n01608432\ILSVRC2012_val_00036125.JPEG,21,21
1087,n01608432\ILSVRC2012_val_00036356.JPEG,21,21
1088,n01608432\ILSVRC2012_val_00037878.JPEG,21,21
1089,n01608432\ILSVRC2012_val_00038111.JPEG,21,21
1090,n01608432\ILSVRC2012_val_00038250.JPEG,21,22
1091,n01608432\ILSVRC2012_val_00043085.JPEG,21,21
1092,n01608432\ILSVRC2012_val_00045690.JPEG,21,44
1093,n01608432\ILSVRC2012_val_00045746.JPEG,21,21
1094,n01608432\ILSVRC2012_val_00046092.JPEG,21,22
1095,n01608432\ILSVRC2012_val_00046308.JPEG,21,21
1096,n01608432\ILSVRC2012_val_00046733.JPEG,21,45
1097,n01608432\ILSVRC2012_val_00046948.JPEG,21,24
1098,n01608432\ILSVRC2012_val_00047191.JPEG,21,23
1099,n01608432\ILSVRC2012_val_00047637.JPEG,21,23
1100,n01614925\ILSVRC2012_val_00000128.JPEG,22,23
1101,n01614925\ILSVRC2012_val_00002031.JPEG,22,22
1102,n01614925\ILSVRC2012_val_00003330.JPEG,22,22
1103,n01614925\ILSVRC2012_val_00006334.JPEG,22,22
1104,n01614925\ILSVRC2012_val_00006571.JPEG,22,22
1105,n01614925\ILSVRC2012_val_00007712.JPEG,22,22
1106,n01614925\ILSVRC2012_val_00008151.JPEG,22,22
1107,n01614925\ILSVRC2012_val_00008481.JPEG,22,22
1108,n01614925\ILSVRC2012_val_00010889.JPEG,22,22
1109,n01614925\ILSVRC2012_val_00013265.JPEG,22,22
1110,n01614925\ILSVRC2012_val_00013702.JPEG,22,18
1111,n01614925\ILSVRC2012_val_00014007.JPEG,22,22
1112,n01614925\ILSVRC2012_val_00014082.JPEG,22,22
1113,n01614925\ILSVRC2012_val_00014192.JPEG,22,22
1114,n01614925\ILSVRC2012_val_00015516.JPEG,22,22
1115,n01614925\ILSVRC2012_val_00017994.JPEG,22,23
1116,n01614925\ILSVRC2012_val_00020052.JPEG,22,22
1117,n01614925\ILSVRC2012_val_00021015.JPEG,22,22
1118,n01614925\ILSVRC2012_val_00021104.JPEG,22,22
1119,n01614925\ILSVRC2012_val_00022597.JPEG,22,22
1120,n01614925\ILSVRC2012_val_00026050.JPEG,22,22
1121,n01614925\ILSVRC2012_val_00026614.JPEG,22,22
1122,n01614925\ILSVRC2012_val_00026707.JPEG,22,22
1123,n01614925\ILSVRC2012_val_00027079.JPEG,22,22
1124,n01614925\ILSVRC2012_val_00027196.JPEG,22,22
1125,n01614925\ILSVRC2012_val_00027570.JPEG,22,22
1126,n01614925\ILSVRC2012_val_00031465.JPEG,22,22
1127,n01614925\ILSVRC2012_val_00032320.JPEG,22,22
1128,n01614925\ILSVRC2012_val_00033435.JPEG,22,22
1129,n01614925\ILSVRC2012_val_00034168.JPEG,22,22
1130,n01614925\ILSVRC2012_val_00037795.JPEG,22,22
1131,n01614925\ILSVRC2012_val_00038636.JPEG,22,16
1132,n01614925\ILSVRC2012_val_00038804.JPEG,22,22
1133,n01614925\ILSVRC2012_val_00039605.JPEG,22,22
1134,n01614925\ILSVRC2012_val_00039859.JPEG,22,22
1135,n01614925\ILSVRC2012_val_00040158.JPEG,22,22
1136,n01614925\ILSVRC2012_val_00040242.JPEG,22,22
1137,n01614925\ILSVRC2012_val_00040404.JPEG,22,21
1138,n01614925\ILSVRC2012_val_00040474.JPEG,22,22
1139,n01614925\ILSVRC2012_val_00040608.JPEG,22,22
1140,n01614925\ILSVRC2012_val_00040970.JPEG,22,22
1141,n01614925\ILSVRC2012_val_00042380.JPEG,22,22
1142,n01614925\ILSVRC2012_val_00043779.JPEG,22,22
1143,n01614925\ILSVRC2012_val_00044921.JPEG,22,23
1144,n01614925\ILSVRC2012_val_00045612.JPEG,22,22
1145,n01614925\ILSVRC2012_val_00046564.JPEG,22,22
1146,n01614925\ILSVRC2012_val_00046632.JPEG,22,22
1147,n01614925\ILSVRC2012_val_00048960.JPEG,22,22
1148,n01614925\ILSVRC2012_val_00049531.JPEG,22,22
1149,n01614925\ILSVRC2012_val_00049899.JPEG,22,22
1150,n01616318\ILSVRC2012_val_00000018.JPEG,23,23
1151,n01616318\ILSVRC2012_val_00000025.JPEG,23,23
1152,n01616318\ILSVRC2012_val_00000916.JPEG,23,23
1153,n01616318\ILSVRC2012_val_00001391.JPEG,23,23
1154,n01616318\ILSVRC2012_val_00002168.JPEG,23,23
1155,n01616318\ILSVRC2012_val_00002387.JPEG,23,23
1156,n01616318\ILSVRC2012_val_00004554.JPEG,23,22
1157,n01616318\ILSVRC2012_val_00006213.JPEG,23,23
1158,n01616318\ILSVRC2012_val_00006250.JPEG,23,9
1159,n01616318\ILSVRC2012_val_00008819.JPEG,23,23
1160,n01616318\ILSVRC2012_val_00009100.JPEG,23,23
1161,n01616318\ILSVRC2012_val_00009119.JPEG,23,23
1162,n01616318\ILSVRC2012_val_00011317.JPEG,23,48
1163,n01616318\ILSVRC2012_val_00012178.JPEG,23,23
1164,n01616318\ILSVRC2012_val_00012615.JPEG,23,23
1165,n01616318\ILSVRC2012_val_00014220.JPEG,23,18
1166,n01616318\ILSVRC2012_val_00015769.JPEG,23,21
1167,n01616318\ILSVRC2012_val_00018092.JPEG,23,3
1168,n01616318\ILSVRC2012_val_00019868.JPEG,23,23
1169,n01616318\ILSVRC2012_val_00020743.JPEG,23,3
1170,n01616318\ILSVRC2012_val_00022088.JPEG,23,9
1171,n01616318\ILSVRC2012_val_00022165.JPEG,23,23
1172,n01616318\ILSVRC2012_val_00023247.JPEG,23,9
1173,n01616318\ILSVRC2012_val_00024514.JPEG,23,23
1174,n01616318\ILSVRC2012_val_00026604.JPEG,23,23
1175,n01616318\ILSVRC2012_val_00027588.JPEG,23,23
1176,n01616318\ILSVRC2012_val_00027870.JPEG,23,18
1177,n01616318\ILSVRC2012_val_00030090.JPEG,23,18
1178,n01616318\ILSVRC2012_val_00030515.JPEG,23,9
1179,n01616318\ILSVRC2012_val_00030618.JPEG,23,12
1180,n01616318\ILSVRC2012_val_00031653.JPEG,23,23
1181,n01616318\ILSVRC2012_val_00032389.JPEG,23,23
1182,n01616318\ILSVRC2012_val_00032832.JPEG,23,22
1183,n01616318\ILSVRC2012_val_00032889.JPEG,23,23
1184,n01616318\ILSVRC2012_val_00035953.JPEG,23,9
1185,n01616318\ILSVRC2012_val_00036388.JPEG,23,22
1186,n01616318\ILSVRC2012_val_00036620.JPEG,23,18
1187,n01616318\ILSVRC2012_val_00037071.JPEG,23,18
1188,n01616318\ILSVRC2012_val_00037127.JPEG,23,9
1189,n01616318\ILSVRC2012_val_00037259.JPEG,23,45
1190,n01616318\ILSVRC2012_val_00040117.JPEG,23,23
1191,n01616318\ILSVRC2012_val_00040205.JPEG,23,23
1192,n01616318\ILSVRC2012_val_00040425.JPEG,23,23
1193,n01616318\ILSVRC2012_val_00040614.JPEG,23,15
1194,n01616318\ILSVRC2012_val_00042410.JPEG,23,23
1195,n01616318\ILSVRC2012_val_00042788.JPEG,23,24
1196,n01616318\ILSVRC2012_val_00043801.JPEG,23,23
1197,n01616318\ILSVRC2012_val_00044797.JPEG,23,9
1198,n01616318\ILSVRC2012_val_00045589.JPEG,23,23
1199,n01616318\ILSVRC2012_val_00047350.JPEG,23,21
1200,n01622779\ILSVRC2012_val_00000318.JPEG,24,24
1201,n01622779\ILSVRC2012_val_00001213.JPEG,24,24
1202,n01622779\ILSVRC2012_val_00002228.JPEG,24,24
1203,n01622779\ILSVRC2012_val_00002511.JPEG,24,24
1204,n01622779\ILSVRC2012_val_00003169.JPEG,24,18
1205,n01622779\ILSVRC2012_val_00003892.JPEG,24,12
1206,n01622779\ILSVRC2012_val_00004345.JPEG,24,9
1207,n01622779\ILSVRC2012_val_00004859.JPEG,24,24
1208,n01622779\ILSVRC2012_val_00005770.JPEG,24,24
1209,n01622779\ILSVRC2012_val_00006472.JPEG,24,24
1210,n01622779\ILSVRC2012_val_00006916.JPEG,24,24
1211,n01622779\ILSVRC2012_val_00008049.JPEG,24,24
1212,n01622779\ILSVRC2012_val_00008178.JPEG,24,24
1213,n01622779\ILSVRC2012_val_00008209.JPEG,24,24
1214,n01622779\ILSVRC2012_val_00009415.JPEG,24,24
1215,n01622779\ILSVRC2012_val_00009842.JPEG,24,24
1216,n01622779\ILSVRC2012_val_00010022.JPEG,24,24
1217,n01622779\ILSVRC2012_val_00010457.JPEG,24,24
1218,n01622779\ILSVRC2012_val_00011414.JPEG,24,23
1219,n01622779\ILSVRC2012_val_00014982.JPEG,24,16
1220,n01622779\ILSVRC2012_val_00015913.JPEG,24,24
1221,n01622779\ILSVRC2012_val_00016292.JPEG,24,24
1222,n01622779\ILSVRC2012_val_00018062.JPEG,24,24
1223,n01622779\ILSVRC2012_val_00018660.JPEG,24,24
1224,n01622779\ILSVRC2012_val_00021133.JPEG,24,24
1225,n01622779\ILSVRC2012_val_00021335.JPEG,24,24
1226,n01622779\ILSVRC2012_val_00022709.JPEG,24,24
1227,n01622779\ILSVRC2012_val_00023030.JPEG,24,24
1228,n01622779\ILSVRC2012_val_00024052.JPEG,24,24
1229,n01622779\ILSVRC2012_val_00025523.JPEG,24,24
1230,n01622779\ILSVRC2012_val_00025913.JPEG,24,24
1231,n01622779\ILSVRC2012_val_00026579.JPEG,24,24
1232,n01622779\ILSVRC2012_val_00027519.JPEG,24,24
1233,n01622779\ILSVRC2012_val_00027627.JPEG,24,24
1234,n01622779\ILSVRC2012_val_00029497.JPEG,24,24
1235,n01622779\ILSVRC2012_val_00031144.JPEG,24,24
1236,n01622779\ILSVRC2012_val_00031890.JPEG,24,24
1237,n01622779\ILSVRC2012_val_00032875.JPEG,24,24
1238,n01622779\ILSVRC2012_val_00033063.JPEG,24,24
1239,n01622779\ILSVRC2012_val_00034405.JPEG,24,24
1240,n01622779\ILSVRC2012_val_00034593.JPEG,24,24
1241,n01622779\ILSVRC2012_val_00035098.JPEG,24,24
1242,n01622779\ILSVRC2012_val_00035608.JPEG,24,24
1243,n01622779\ILSVRC2012_val_00037606.JPEG,24,23
1244,n01622779\ILSVRC2012_val_00040434.JPEG,24,24
1245,n01622779\ILSVRC2012_val_00043466.JPEG,24,24
1246,n01622779\ILSVRC2012_val_00047963.JPEG,24,24
1247,n01622779\ILSVRC2012_val_00048175.JPEG,24,24
1248,n01622779\ILSVRC2012_val_00049639.JPEG,24,24
1249,n01622779\ILSVRC2012_val_00049990.JPEG,24,24
1250,n01629819\ILSVRC2012_val_00000225.JPEG,25,25
1251,n01629819\ILSVRC2012_val_00000890.JPEG,25,25
1252,n01629819\ILSVRC2012_val_00001033.JPEG,25,25
1253,n01629819\ILSVRC2012_val_00001667.JPEG,25,26
1254,n01629819\ILSVRC2012_val_00001816.JPEG,25,0
1255,n01629819\ILSVRC2012_val_00002883.JPEG,25,25
1256,n01629819\ILSVRC2012_val_00006679.JPEG,25,25
1257,n01629819\ILSVRC2012_val_00008542.JPEG,25,25
1258,n01629819\ILSVRC2012_val_00009616.JPEG,25,25
1259,n01629819\ILSVRC2012_val_00009674.JPEG,25,25
1260,n01629819\ILSVRC2012_val_00009938.JPEG,25,25
1261,n01629819\ILSVRC2012_val_00010116.JPEG,25,25
1262,n01629819\ILSVRC2012_val_00010817.JPEG,25,25
1263,n01629819\ILSVRC2012_val_00011278.JPEG,25,25
1264,n01629819\ILSVRC2012_val_00011661.JPEG,25,25
1265,n01629819\ILSVRC2012_val_00012588.JPEG,25,25
1266,n01629819\ILSVRC2012_val_00013899.JPEG,25,25
1267,n01629819\ILSVRC2012_val_00014076.JPEG,25,25
1268,n01629819\ILSVRC2012_val_00014232.JPEG,25,25
1269,n01629819\ILSVRC2012_val_00016747.JPEG,25,25
1270,n01629819\ILSVRC2012_val_00017623.JPEG,25,25
1271,n01629819\ILSVRC2012_val_00018645.JPEG,25,25
1272,n01629819\ILSVRC2012_val_00019308.JPEG,25,25
1273,n01629819\ILSVRC2012_val_00019630.JPEG,25,25
1274,n01629819\ILSVRC2012_val_00022935.JPEG,25,25
1275,n01629819\ILSVRC2012_val_00023201.JPEG,25,25
1276,n01629819\ILSVRC2012_val_00028323.JPEG,25,25
1277,n01629819\ILSVRC2012_val_00028489.JPEG,25,25
1278,n01629819\ILSVRC2012_val_00028565.JPEG,25,25
1279,n01629819\ILSVRC2012_val_00029460.JPEG,25,25
1280,n01629819\ILSVRC2012_val_00029763.JPEG,25,25
1281,n01629819\ILSVRC2012_val_00030300.JPEG,25,25
1282,n01629819\ILSVRC2012_val_00033081.JPEG,25,25
1283,n01629819\ILSVRC2012_val_00033575.JPEG,25,25
1284,n01629819\ILSVRC2012_val_00034499.JPEG,25,25
1285,n01629819\ILSVRC2012_val_00039753.JPEG,25,25
1286,n01629819\ILSVRC2012_val_00040470.JPEG,25,25
1287,n01629819\ILSVRC2012_val_00040820.JPEG,25,25
1288,n01629819\ILSVRC2012_val_00045120.JPEG,25,25
1289,n01629819\ILSVRC2012_val_00046119.JPEG,25,25
1290,n01629819\ILSVRC2012_val_00046162.JPEG,25,25
1291,n01629819\ILSVRC2012_val_00046243.JPEG,25,25
1292,n01629819\ILSVRC2012_val_00046756.JPEG,25,25
1293,n01629819\ILSVRC2012_val_00046941.JPEG,25,25
1294,n01629819\ILSVRC2012_val_00046985.JPEG,25,25
1295,n01629819\ILSVRC2012_val_00048445.JPEG,25,25
1296,n01629819\ILSVRC2012_val_00048463.JPEG,25,25
1297,n01629819\ILSVRC2012_val_00049065.JPEG,25,25
1298,n01629819\ILSVRC2012_val_00049244.JPEG,25,25
1299,n01629819\ILSVRC2012_val_00049898.JPEG,25,25
1300,n01630670\ILSVRC2012_val_00000498.JPEG,26,26
1301,n01630670\ILSVRC2012_val_00002774.JPEG,26,26
1302,n01630670\ILSVRC2012_val_00003189.JPEG,26,38
1303,n01630670\ILSVRC2012_val_00003702.JPEG,26,26
1304,n01630670\ILSVRC2012_val_00005698.JPEG,26,26
1305,n01630670\ILSVRC2012_val_00005868.JPEG,26,28
1306,n01630670\ILSVRC2012_val_00006331.JPEG,26,26
1307,n01630670\ILSVRC2012_val_00006582.JPEG,26,5
1308,n01630670\ILSVRC2012_val_00006844.JPEG,26,37
1309,n01630670\ILSVRC2012_val_00007257.JPEG,26,38
1310,n01630670\ILSVRC2012_val_00007288.JPEG,26,38
1311,n01630670\ILSVRC2012_val_00007528.JPEG,26,26
1312,n01630670\ILSVRC2012_val_00007561.JPEG,26,26
1313,n01630670\ILSVRC2012_val_00007904.JPEG,26,41
1314,n01630670\ILSVRC2012_val_00008249.JPEG,26,26
1315,n01630670\ILSVRC2012_val_00009000.JPEG,26,43
1316,n01630670\ILSVRC2012_val_00009670.JPEG,26,25
1317,n01630670\ILSVRC2012_val_00011650.JPEG,26,38
1318,n01630670\ILSVRC2012_val_00015274.JPEG,26,26
1319,n01630670\ILSVRC2012_val_00016183.JPEG,26,30
1320,n01630670\ILSVRC2012_val_00016422.JPEG,26,6
1321,n01630670\ILSVRC2012_val_00016695.JPEG,26,26
1322,n01630670\ILSVRC2012_val_00019780.JPEG,26,26
1323,n01630670\ILSVRC2012_val_00020393.JPEG,26,43
1324,n01630670\ILSVRC2012_val_00020696.JPEG,26,44
1325,n01630670\ILSVRC2012_val_00021017.JPEG,26,29
1326,n01630670\ILSVRC2012_val_00021083.JPEG,26,26
1327,n01630670\ILSVRC2012_val_00023488.JPEG,26,38
1328,n01630670\ILSVRC2012_val_00023932.JPEG,26,25
1329,n01630670\ILSVRC2012_val_00026773.JPEG,26,26
1330,n01630670\ILSVRC2012_val_00027269.JPEG,26,26
1331,n01630670\ILSVRC2012_val_00029511.JPEG,26,26
1332,n01630670\ILSVRC2012_val_00029854.JPEG,26,25
1333,n01630670\ILSVRC2012_val_00031919.JPEG,26,26
1334,n01630670\ILSVRC2012_val_00032171.JPEG,26,29
1335,n01630670\ILSVRC2012_val_00032864.JPEG,26,27
1336,n01630670\ILSVRC2012_val_00033261.JPEG,26,27
1337,n01630670\ILSVRC2012_val_00034124.JPEG,26,26
1338,n01630670\ILSVRC2012_val_00038449.JPEG,26,12
1339,n01630670\ILSVRC2012_val_00038742.JPEG,26,28
1340,n01630670\ILSVRC2012_val_00040174.JPEG,26,27
1341,n01630670\ILSVRC2012_val_00043049.JPEG,26,26
